Data;BD;BS;PT;BTN A;BTN B;BTN C;Preço
28/12/2025;V;V;0,1426343;0,0183618;0,0220801;0,0212541;85,
28/12/2025;V;V;0,1427661;0,0183029;0,0219333;0,0213855;85,
28/12/2025;V;V;0,1429977;0,0182482;0,0218446;0,021566;85,
28/12/2025;V;V;0,1432826;0,0182568;0,0218881;0,0216796;85,
28/12/2025;V;V;0,1436101;0,0181769;0,0218128;0,0217496;85,
28/12/2025;V;V;0,1440632;0,0181179;0,0218846;0,0219583;85,
28/12/2025;V;V;0,144758;0,0180452;0,022038;0,0222497;85,
28/12/2025;V;V;0,1456791;0,0180706;0,022301;0,0227308;85,
28/12/2025;V;V;0,1468157;0,0181293;0,022612;0,0232251;85,
28/12/2025;V;V;0,1480873;0,0182384;0,0229955;0,0237482;85,
28/12/2025;V;V;0,1495235;0,018369;0,0234104;0,024312;85,
28/12/2025;V;V;0,1511642;0,018514;0,0238348;0,0249679;85,
28/12/2025;V;V;0,1530688;0,0186935;0,0242589;0,0258457;85,
28/12/2025;V;V;0,1552339;0,018945;0,0247689;0,0268085;85,
28/12/2025;V;V;0,1575601;0,0192365;0,0252989;0,0278075;85,
28/12/2025;V;V;0,1622056;0,0195512;0,0258389;0,0288317;85,
28/12/2025;V;V;0,1647721;0,0198491;0,0263572;0,0299125;85,
28/12/2025;V;V;0,1674779;0,0201744;0,026963;0,0311035;85,
28/12/2025;V;V;0,1702923;0,020494;0,027535;0,032276;85,
28/12/2025;V;V;0,1731274;0,0208794;0,0281274;0,0334312;85,
28/12/2025;V;V;0,1760112;0,0213068;0,0286448;0,0345377;85,
28/12/2025;V;V;0,1789794;0,0218413;0,0293115;0,0356232;85,
28/12/2025;V;V;0,1821001;0,022418;0,0300457;0,0367451;85,
27/12/2025;V;V;0,1853766;0,0230508;0,0308375;0,0377835;85,
27/12/2025;V;V;0,1888984;0,0237096;0,0316038;0,0389747;85,
27/12/2025;V;V;0,1928183;0,0244483;0,0324357;0,0404067;85,
27/12/2025;V;V;0,1969627;0,02525;0,0331871;0,0421006;85,
27/12/2025;V;V;0,2009924;0,0260763;0,0339912;0,0436228;85,
27/12/2025;V;V;0,2045632;0,0268137;0,0347414;0,0447268;85,
27/12/2025;V;V;0,207705;0,0274232;0,0355558;0,0456565;85,
27/12/2025;V;V;0,210704;0,0279823;0,0362422;0,0465431;85,
27/12/2025;C;C;0,2117137;0,0285566;0,0369028;0,0475982;85,
27/12/2025;C;C;0,2148001;0,0291588;0,0373785;0,0485543;85,
27/12/2025;C;C;0,2178778;0,0297082;0,0378261;0,0495808;85,
27/12/2025;C;C;0,2210153;0,0301938;0,0381025;0,0507144;85,
27/12/2025;C;C;0,2241586;0,0306655;0,0386197;0,0519243;85,
27/12/2025;C;C;0,2271896;0,031104;0,0392213;0,0530664;85,
27/12/2025;C;C;0,2298911;0,0314651;0,0399797;0,0541898;85,
27/12/2025;C;C;0,2320546;0,0317902;0,0405782;0,0550708;85,
27/12/2025;C;C;0,2334319;0,0321453;0,0411544;0,0556288;85,
27/12/2025;C;C;0,2339408;0,0325259;0,0416383;0,0556403;85,
27/12/2025;C;C;0,2335943;0,032862;0,0418567;0,0554413;85,
27/12/2025;C;C;0,2325609;0,0331088;0,0419132;0,055012;85,
27/12/2025;C;C;0,2308382;0,0332288;0,0417873;0,0543852;85,
27/12/2025;C;C;0,2284286;0,0331594;0,0415542;0,0535296;85,
27/12/2025;C;V;0,2273878;0,0329104;0,0411557;0,0524325;85,
27/12/2025;C;V;0,2237147;0,0326086;0,0406597;0,0509836;85,
27/12/2025;C;V;0,2196394;0,0322483;0,0402548;0,0492928;85,
27/12/2025;C;V;0,2154731;0,0318268;0,0395453;0,0473189;85,
27/12/2025;C;V;0,2115159;0,0312629;0,0386657;0,045372;85,
27/12/2025;C;V;0,2078887;0,0307569;0,0377655;0,0435147;85,
27/12/2025;C;V;0,2044984;0,030452;0,0372351;0,0421147;85,
27/12/2025;C;V;0,2016302;0,0303828;0,0370211;0,0412623;85,
27/12/2025;C;V;0,1992858;0,0304006;0,0368433;0,0406427;85,
27/12/2025;C;V;0,1972322;0,0305142;0,0367659;0,0401641;85,
27/12/2025;C;V;0,1954943;0,0306899;0,0366975;0,0397668;85,
27/12/2025;C;V;0,1941843;0,0309808;0,036776;0,0396165;85,
27/12/2025;C;V;0,1934307;0,0313451;0,0369629;0,0398228;85,
27/12/2025;C;V;0,193105;0,0317286;0,0372652;0,0400839;85,
27/12/2025;C;V;0,1929815;0,0321215;0,0375829;0,0404627;85,
27/12/2025;C;V;0,1929673;0,0323958;0,0379237;0,0406979;85,
27/12/2025;C;V;0,1930126;0,0326599;0,0381435;0,0411084;85,
27/12/2025;C;V;0,1932105;0,0328391;0,0383325;0,0413588;85,
27/12/2025;C;V;0,1935448;0,0330775;0,038479;0,0417323;85,
27/12/2025;C;V;0,1941825;0,0333058;0,0388472;0,0419684;85,
27/12/2025;C;V;0,195123;0,0336609;0,0392212;0,0425432;85,
27/12/2025;C;V;0,1963594;0,034143;0,0397023;0,0431856;85,
27/12/2025;C;C;0,1954997;0,0347216;0,0400101;0,0438867;85,
27/12/2025;C;C;0,196133;0,0352921;0,0402463;0,044156;85,
27/12/2025;C;C;0,195977;0,0355765;0,0402162;0,0439344;85,
27/12/2025;C;C;0,1951303;0,0357154;0,0399292;0,0433199;85,
27/12/2025;C;C;0,1939791;0,0356266;0,0394845;0,0426835;85,
27/12/2025;C;C;0,1928604;0,0354414;0,0390222;0,0419977;85,
27/12/2025;C;C;0,1919427;0,0351159;0,0387974;0,0414531;85,
27/12/2025;C;C;0,191329;0,0347344;0,0386127;0,0409408;85,
27/12/2025;C;C;0,1909781;0,0343211;0,0385515;0,0407029;85,
27/12/2025;C;C;0,1907875;0,0339329;0,0383367;0,0405097;85,
27/12/2025;C;C;0,1904123;0,0335061;0,0382519;0,0401942;85,
27/12/2025;C;C;0,1896241;0,0330042;0,0378497;0,0397452;85,
27/12/2025;C;C;0,1882453;0,0322742;0,037348;0,0392056;85,
27/12/2025;C;C;0,1861135;0,0313719;0,0364288;0,0382758;85,
27/12/2025;C;V;0,1850664;0,0303736;0,0354677;0,0368171;85,
27/12/2025;C;V;0,1813218;0,0292246;0,034288;0,0348622;85,
27/12/2025;C;V;0,1771888;0,0280451;0,0330344;0,0329234;85,
27/12/2025;C;V;0,1730636;0,0269296;0,0316486;0,0310471;85,
27/12/2025;C;V;0,1689962;0,026052;0,0303315;0,0291389;85,
27/12/2025;C;V;0,1649912;0,0252101;0,0292307;0,0272364;85,
27/12/2025;V;V;0,1610696;0,0243757;0,0282415;0,0256773;85,
27/12/2025;V;V;0,1573476;0,0235528;0,0272745;0,0244547;85,
27/12/2025;V;V;0,1540966;0,0228505;0,026179;0,0235676;85,
27/12/2025;V;V;0,1516347;0,0222006;0,0250115;0,0227929;85,
27/12/2025;V;V;0,1498361;0,0215557;0,0240789;0,0221349;85,
27/12/2025;V;V;0,1485161;0,0209486;0,023521;0,0216733;85,
27/12/2025;V;V;0,1475475;0,0204542;0,0232488;0,0213737;85,
27/12/2025;V;V;0,1468054;0,0199789;0,0228555;0,0211606;85,
27/12/2025;V;V;0,1440128;0,019597;0,0224529;0,0209609;85,
27/12/2025;V;V;0,1435338;0,0192501;0,0221515;0,0207422;85,
27/12/2025;V;V;0,1432342;0,0190738;0,0220884;0,0206261;85,
27/12/2025;V;V;0,1431279;0,0189719;0,0219323;0,0205479;85,
27/12/2025;V;V;0,1431397;0,0188979;0,0218422;0,0205309;85,
27/12/2025;V;V;0,1432886;0,0187783;0,0217075;0,0206333;85,
27/12/2025;V;V;0,14357;0,0186208;0,0217242;0,0208325;85,
27/12/2025;V;V;0,1439646;0,0184742;0,0216946;0,0210459;85,
27/12/2025;V;V;0,144456;0,0184573;0,0217389;0,0212081;85,
27/12/2025;V;V;0,1451061;0,01851;0,0218678;0,0214199;85,
27/12/2025;V;V;0,1459688;0,0186012;0,0221574;0,0218087;85,
27/12/2025;V;V;0,1470217;0,0186857;0,0224539;0,0221921;85,
27/12/2025;V;V;0,148211;0,0188162;0,0227173;0,02262;85,
27/12/2025;V;V;0,1496197;0,0190009;0,023007;0,0230795;85,
27/12/2025;V;V;0,15133;0,0192519;0,0234859;0,0237465;85,
27/12/2025;V;V;0,1533839;0,0195111;0,0240774;0,024518;85,
27/12/2025;V;V;0,1579156;0,0198372;0,0246647;0,0253478;85,
27/12/2025;V;V;0,1605719;0,0201999;0,0253713;0,0262609;85,
27/12/2025;V;V;0,1636039;0,0206065;0,0261122;0,0273486;85,
27/12/2025;V;V;0,1670249;0,0210468;0,0268694;0,0286525;85,
27/12/2025;V;V;0,1707724;0,0214975;0,0275484;0,0301508;85,
27/12/2025;V;V;0,1747187;0,0219918;0,0282675;0,0316663;85,
27/12/2025;V;V;0,1787603;0,022466;0,029044;0,0331641;85,
27/12/2025;V;V;0,1828768;0,0229393;0,0298367;0,0346389;85,
26/12/2025;V;C;0,1851536;0,023334;0,0306271;0,0360939;85,
26/12/2025;V;C;0,1896976;0,0238329;0,0315313;0,0377265;85,
26/12/2025;V;C;0,194747;0,024456;0,0325378;0,0395452;85,
26/12/2025;V;C;0,2001401;0,0253277;0,0337533;0,0416243;85,
26/12/2025;V;C;0,2055907;0,0262202;0,0348926;0,0435965;85,
26/12/2025;V;C;0,2106768;0,0270771;0,0358873;0,0453858;85,
26/12/2025;V;C;0,2153259;0,0278407;0,0367265;0,0469375;85,
26/12/2025;V;C;0,2195907;0,0285616;0,0375035;0,0483924;85,
26/12/2025;C;C;0,2235743;0,0292374;0,0382257;0,0497423;85,
26/12/2025;C;C;0,2272724;0,0298878;0,0388003;0,0509793;85,
26/12/2025;C;C;0,2307029;0,0305154;0,0393024;0,0520504;85,
26/12/2025;C;C;0,2339015;0,0311776;0,0397721;0,0530277;85,
26/12/2025;C;C;0,238554;0,0318219;0,0403571;0,0539749;85,
26/12/2025;C;C;0,2414007;0,032446;0,0409731;0,0548813;85,
26/12/2025;C;C;0,2439031;0,0330502;0,0416422;0,0558103;85,
26/12/2025;C;C;0,2457659;0,0337276;0,0421993;0,0563879;85,
26/12/2025;C;C;0,246626;0,0344423;0,0426087;0,0565123;85,
26/12/2025;C;C;0,2463794;0,0351737;0,0427818;0,0559802;85,
26/12/2025;C;C;0,2451323;0,0358928;0,0427429;0,0550224;85,
26/12/2025;C;C;0,2432299;0,0366442;0,042621;0,0538296;85,
26/12/2025;C;C;0,2408774;0,0373054;0,0423595;0,052485;85,
26/12/2025;C;C;0,2381307;0,0378907;0,0419341;0,0510801;85,
26/12/2025;C;C;0,2334244;0,0384486;0,0413716;0,0495128;85,
26/12/2025;C;C;0,2299921;0,0392092;0,0407231;0,0476994;85,
26/12/2025;C;C;0,2263124;0,0398523;0,0400312;0,0456791;85,
26/12/2025;C;C;0,2225834;0,0403488;0,0392479;0,0435546;85,
26/12/2025;C;C;0,2191195;0,0404789;0,0385085;0,0415478;85,
26/12/2025;C;C;0,2159508;0,0406042;0,0378338;0,039799;85,
26/12/2025;C;C;0,2128832;0,0406895;0,0372506;0,0384205;85,
26/12/2025;C;C;0,2100113;0,0408342;0,0367987;0,0373969;85,
26/12/2025;C;C;0,2075341;0,0409074;0,0365288;0,0366828;85,
26/12/2025;C;C;0,205467;0,0410518;0,0365083;0,0362163;85,
26/12/2025;C;C;0,2038099;0,0412496;0,0365616;0,0359618;85,
26/12/2025;C;C;0,2025228;0,0415974;0,0366768;0,035888;85,
26/12/2025;C;C;0,2015783;0,0419676;0,0368687;0,0359493;85,
26/12/2025;C;C;0,2009072;0,0423418;0,0372273;0,0361519;85,
26/12/2025;C;C;0,2004132;0,0426625;0,0377249;0,0363935;85,
26/12/2025;C;C;0,1999349;0,0428518;0,0381442;0,0366567;85,
26/12/2025;C;C;0,1993815;0,0428743;0,0383941;0,0368914;85,
26/12/2025;C;C;0,198755;0,0424473;0,0384932;0,037045;85,
26/12/2025;C;C;0,1982372;0,0419377;0,038557;0,0372373;85,
26/12/2025;C;C;0,1981491;0,0413289;0,0387173;0,0375118;85,
26/12/2025;C;C;0,1986268;0,0411953;0,0389662;0,0379589;85,
26/12/2025;C;C;0,1996465;0,0413701;0,0393351;0,0384708;85,
26/12/2025;C;C;0,2008915;0,0420079;0,0396691;0,0388577;85,
26/12/2025;C;C;0,2020994;0,0431245;0,0399855;0,0391176;85,
26/12/2025;C;C;0,2030162;0,0442883;0,0401634;0,0390791;85,
26/12/2025;C;C;0,2033485;0,0453952;0,0401618;0,0388179;85,
26/12/2025;C;C;0,2046415;0,0458282;0,039869;0,0383181;85,
26/12/2025;C;C;0,2038845;0,0458613;0,0394313;0,0377905;85,
26/12/2025;C;C;0,2030457;0,0455102;0,0390251;0,0372856;85,
26/12/2025;C;C;0,2023537;0,0451083;0,0387421;0,0368748;85,
26/12/2025;C;C;0,2019496;0,0447007;0,0386687;0,0365762;85,
26/12/2025;C;C;0,2017557;0,0442737;0,0386611;0,036395;85,
26/12/2025;C;C;0,2015841;0,0437927;0,0386665;0,0363032;85,
26/12/2025;C;C;0,2011933;0,0432928;0,0383412;0,0360934;85,
26/12/2025;C;C;0,2003869;0,042706;0,0379576;0,0358001;85,
26/12/2025;C;C;0,1990988;0,0419615;0,0374384;0,0353429;85,
26/12/2025;C;C;0,1956602;0,0409181;0,0368338;0,034761;85,
26/12/2025;C;C;0,1931575;0,0393919;0,0358221;0,0339972;85,
26/12/2025;C;C;0,1901225;0,0375774;0,0346735;0,033338;85,
26/12/2025;C;C;0,1867958;0,0354652;0,0336545;0,0327956;85,
26/12/2025;C;C;0,1831026;0,0334429;0,0328897;0,0321622;85,
26/12/2025;C;C;0,1788169;0,0310482;0,0322129;0,0312274;85,
26/12/2025;V;C;0,1737845;0,0287263;0,0312787;0,0300528;85,
26/12/2025;V;C;0,1682904;0,02656;0,0300866;0,0287345;85,
26/12/2025;V;C;0,162873;0,025047;0,028563;0,0272838;85,
26/12/2025;V;C;0,1580795;0,0237659;0,0269223;0,0256562;85,
26/12/2025;V;V;0,1559482;0,0226001;0,0254865;0,0241416;85,
26/12/2025;V;V;0,1526648;0,0215036;0,0243472;0,0228484;85,
26/12/2025;V;V;0,1501047;0,0206955;0,023603;0,021887;85,
26/12/2025;V;V;0,1482007;0,0200378;0,022942;0,0211233;85,
26/12/2025;V;V;0,1445911;0,0195584;0,0224062;0,0205423;85,
26/12/2025;V;V;0,1435714;0,0191584;0,0219023;0,0201425;85,
26/12/2025;V;V;0,1428901;0,0189212;0,0215681;0,0198965;85,
26/12/2025;V;V;0,1424715;0,018716;0,0213065;0,0197265;85,
26/12/2025;V;V;0,1422273;0,0185564;0,0212212;0,0196406;85,
26/12/2025;V;V;0,1421393;0,0184248;0,0210618;0,0196178;85,
26/12/2025;V;V;0,1421756;0,0183118;0,0210054;0,0196782;85,
26/12/2025;V;V;0,142332;0,0181794;0,0209383;0,0197573;85,
26/12/2025;V;V;0,1425956;0,0180979;0,0210388;0,0198771;85,
26/12/2025;V;V;0,1430061;0,018097;0,0211746;0,0200382;85,
26/12/2025;V;V;0,1435524;0,0181499;0,0213642;0,0202704;85,
26/12/2025;V;V;0,1442262;0,0181854;0,0215322;0,020568;85,
26/12/2025;V;V;0,145029;0,0182469;0,0217155;0,0209147;85,
26/12/2025;V;V;0,1460042;0,0183282;0,0219437;0,0213278;85,
26/12/2025;V;V;0,1471999;0,0184643;0,022319;0,021859;85,
26/12/2025;V;V;0,1486402;0,0186032;0,0227824;0,0224926;85,
26/12/2025;V;V;0,1525051;0,018803;0,0233047;0,0232249;85,
26/12/2025;V;V;0,15446;0,0190683;0,0238474;0,0240472;85,
26/12/2025;V;V;0,1567252;0,019378;0,0244084;0,0250392;85,
26/12/2025;V;V;0,159348;0,0197083;0,0250342;0,0262179;85,
26/12/2025;V;V;0,1623354;0,0200557;0,0257297;0,0275927;85,
26/12/2025;V;V;0,1656456;0,0203804;0,0265078;0,0291996;85,
26/12/2025;V;V;0,1692056;0,0206603;0,0272839;0,0309531;85,
26/12/2025;V;V;0,1729103;0,020872;0,0280223;0,0328201;85,
25/12/2025;V;C;0,176685;0,0209721;0,0286729;0,0347324;85,
25/12/2025;V;C;0,1805017;0,021184;0,029321;0,0365476;85,
25/12/2025;V;C;0,1843479;0,0214764;0,0299705;0,0382657;85,
25/12/2025;V;C;0,1881805;0,0220631;0,0306795;0,0398742;85,
25/12/2025;V;C;0,1919162;0,0226466;0,0314785;0,0413145;85,
25/12/2025;V;C;0,1954495;0,0232137;0,032301;0,0426779;85,
25/12/2025;V;C;0,1987552;0,0236527;0,0330179;0,0438756;85,
25/12/2025;V;C;0,2017876;0,024027;0,0335001;0,045073;85,
25/12/2025;C;C;0,2046407;0,0244037;0,0339289;0,0462117;85,
25/12/2025;C;C;0,2073034;0,0247747;0,0344338;0,0472441;85,
25/12/2025;C;C;0,209746;0,0251129;0,0349892;0,0481868;85,
25/12/2025;C;C;0,2118973;0,0254016;0,0354093;0,048972;85,
25/12/2025;C;C;0,2137262;0,025676;0,0356692;0,0497606;85,
25/12/2025;C;C;0,2152541;0,0259278;0,0358891;0,0504606;85,
25/12/2025;C;C;0,2163611;0,0261517;0,0360935;0,0510278;85,
25/12/2025;C;C;0,2169068;0,0263443;0,0362786;0,0512037;85,
25/12/2025;C;C;0,2168459;0,0265048;0,0363074;0,0512115;85,
25/12/2025;C;C;0,2163063;0,026634;0,0362838;0,0510673;85,
25/12/2025;C;C;0,2152794;0,0266842;0,0361492;0,050774;85,
25/12/2025;C;C;0,2137127;0,0266686;0,0359912;0,0501767;85,
25/12/2025;C;C;0,2116168;0,0265898;0,0356429;0,0493734;85,
25/12/2025;C;C;0,2091204;0,0264653;0,0352368;0,0484431;85,
25/12/2025;C;C;0,2063331;0,0263526;0,0347782;0,0474835;85,
25/12/2025;C;C;0,2032407;0,0262183;0,0342533;0,0461799;85,
25/12/2025;C;C;0,1998518;0,0260007;0,0337648;0,0446792;85,
25/12/2025;C;C;0,1964852;0,0256459;0,0332453;0,0429194;85,
25/12/2025;C;C;0,1934702;0,0251896;0,0328358;0,0413305;85,
25/12/2025;C;C;0,1908585;0,0247591;0,0323333;0,0399722;85,
25/12/2025;C;C;0,1882166;0,0244716;0,0319155;0,0388746;85,
25/12/2025;C;C;0,1856176;0,0243683;0,0316545;0,037973;85,
25/12/2025;C;C;0,1833106;0,0243583;0,0315477;0,037305;85,
25/12/2025;C;C;0,1813765;0,0244328;0,0315178;0,0368694;85,
25/12/2025;C;C;0,1798337;0,024563;0,0314192;0,0366985;85,
25/12/2025;C;C;0,1786978;0,0247594;0,0314668;0,0367336;85,
25/12/2025;C;C;0,1779588;0,0250261;0,0316934;0,036901;85,
25/12/2025;C;C;0,177565;0,0252791;0,0321174;0,0371481;85,
25/12/2025;C;C;0,1774564;0,0255912;0,0325611;0,0374105;85,
25/12/2025;C;C;0,1776123;0,0258221;0,0328759;0,0377488;85,
25/12/2025;C;C;0,1780913;0,0260255;0,0330421;0,0382088;85,
25/12/2025;C;C;0,1790111;0,0261753;0,033201;0,0387928;85,
25/12/2025;C;C;0,180503;0,0263484;0,0334557;0,0396662;85,
25/12/2025;C;C;0,1826457;0,0266033;0,0339143;0,0408828;85,
25/12/2025;C;C;0,1852498;0,0268993;0,034435;0,0423952;85,
25/12/2025;C;C;0,1879011;0,0272218;0,0349716;0,0440133;85,
25/12/2025;C;C;0,1900801;0,0274909;0,0353843;0,0453329;85,
25/12/2025;C;C;0,1913492;0,0277382;0,0356972;0,0461002;85,
25/12/2025;C;C;0,191597;0,0278932;0,0357422;0,0462961;85,
25/12/2025;C;C;0,1908791;0,0278977;0,035633;0,0459814;85,
25/12/2025;C;C;0,1894031;0,0277421;0,0352498;0,0453045;85,
25/12/2025;C;C;0,1874309;0,0274996;0,0349547;0,0443282;85,
25/12/2025;C;C;0,1852113;0,0272237;0,0346073;0,0431011;85,
25/12/2025;C;C;0,1829497;0,0269293;0,0342851;0,0419132;85,
25/12/2025;C;C;0,1807853;0,0265862;0,0336943;0,040799;85,
25/12/2025;C;C;0,1786185;0,0261684;0,0330549;0,0397294;85,
25/12/2025;C;C;0,1763251;0,0256451;0,0324046;0,0384781;85,
25/12/2025;C;C;0,173792;0,0250472;0,0316642;0,0369946;85,
25/12/2025;C;C;0,1710983;0,0244281;0,030729;0,0354511;85,
25/12/2025;C;C;0,1683557;0,0238013;0,0296488;0,03384;85,
25/12/2025;C;C;0,1655885;0,0231657;0,0286138;0,0321235;85,
25/12/2025;C;C;0,1628156;0,0225314;0,0275589;0,0303364;85,
25/12/2025;C;C;0,1600865;0,021919;0,0265445;0,028563;85,
25/12/2025;C;C;0,1574826;0,0213552;0,0255884;0,0268791;85,
25/12/2025;C;C;0,1550431;0,020891;0,0247519;0,0253345;85,
25/12/2025;C;C;0,1527373;0,020466;0,0240951;0,0240248;85,
25/12/2025;V;C;0,1504514;0,0201294;0,0235401;0,0229847;85,
25/12/2025;V;C;0,1481272;0,0198104;0,023184;0,0221675;85,
25/12/2025;V;C;0,1460366;0,0195158;0,0227395;0,0215058;85,
25/12/2025;V;C;0,1445755;0,019158;0,0222955;0,0209937;85,
25/12/2025;V;V;0,1437342;0,0188078;0,0219377;0,0206538;85,
25/12/2025;V;V;0,1432531;0,0184906;0,0217457;0,0204575;85,
25/12/2025;V;V;0,1429741;0,0182846;0,0217022;0,0203965;85,
25/12/2025;V;V;0,1428237;0,0180688;0,0216032;0,0203421;85,
25/12/2025;V;V;0,1405737;0,0179225;0,0215543;0,0203361;85,
25/12/2025;V;V;0,140591;0,0177956;0,0214691;0,0203731;85,
25/12/2025;V;V;0,1406912;0,0177498;0,021461;0,0204589;85,
25/12/2025;V;V;0,1408627;0,0176891;0,0213827;0,0205606;85,
25/12/2025;V;V;0,1410759;0,0176209;0,0213531;0,0206426;85,
25/12/2025;V;V;0,1413762;0,0175429;0,0213065;0,0207637;85,
25/12/2025;V;V;0,1418285;0,0175051;0,02136;0,0209578;85,
25/12/2025;V;V;0,142478;0,0174973;0,0215143;0,0212763;85,
25/12/2025;V;V;0,1433141;0,0175295;0,0217583;0,0216732;85,
25/12/2025;V;V;0,1443013;0,0176173;0,0220649;0,0221169;85,
25/12/2025;V;V;0,1454167;0,0176905;0,0223391;0,0225798;85,
25/12/2025;V;V;0,1466743;0,0177806;0,0226607;0,0231419;85,
25/12/2025;V;V;0,148133;0,0178736;0,0229935;0,0237503;85,
25/12/2025;V;V;0,1498223;0,0180673;0,0234327;0,0245389;85,
25/12/2025;V;V;0,1517594;0,0183158;0,023915;0,0253582;85,
25/12/2025;V;V;0,1538637;0,0185897;0,0244643;0,0263114;85,
25/12/2025;V;V;0,1583206;0,0188798;0,0249702;0,027238;85,
25/12/2025;V;V;0,160718;0,0191971;0,0254241;0,0282939;85,
25/12/2025;V;V;0,1633095;0,0195483;0,0259214;0,0293592;85,
25/12/2025;V;V;0,1660825;0,0198836;0,0264715;0,0305224;85,
25/12/2025;V;V;0,1690561;0,0202497;0,0271308;0,03168;85,
25/12/2025;V;V;0,172255;0,0207069;0,0277964;0,03282;85,
25/12/2025;V;V;0,1757937;0,0212948;0,0285684;0,0338953;85,
25/12/2025;V;V;0,1798772;0,021985;0,0293992;0,0350126;85,
24/12/2025;V;C;0,1828673;0,0227626;0,0303087;0,0361314;85,
24/12/2025;V;C;0,1885186;0,0235635;0,031311;0,0375493;85,
24/12/2025;V;C;0,1939297;0,0243976;0,0323953;0,0392417;85,
24/12/2025;V;C;0,1992552;0,0252604;0,0335938;0,0412949;85,
24/12/2025;V;C;0,2046229;0,0261392;0,0347177;0,0432346;85,
24/12/2025;V;C;0,2096313;0,0269862;0,0357053;0,0449856;85,
24/12/2025;V;C;0,2142221;0,027745;0,0365515;0,0465181;85,
24/12/2025;V;C;0,2184519;0,028465;0,0373348;0,0479625;85,
24/12/2025;C;C;0,2224073;0,0291365;0,038055;0,0493164;85,
24/12/2025;C;C;0,2260716;0,02978;0,0386256;0,0505308;85,
24/12/2025;C;C;0,2294605;0,0304028;0,0391261;0,0515849;85,
24/12/2025;C;C;0,2326323;0,0310647;0,0395913;0,0525479;85,
24/12/2025;C;C;0,237272;0,0317118;0,040176;0,0534955;85,
24/12/2025;C;C;0,2401215;0,0323306;0,0408027;0,0543998;85,
24/12/2025;C;C;0,242633;0,0329275;0,0414771;0,0553091;85,
24/12/2025;C;C;0,2445294;0,0336052;0,0420526;0,0559093;85,
24/12/2025;C;C;0,2454631;0,0343298;0,0424632;0,0560664;85,
24/12/2025;C;C;0,2452951;0,0350668;0,0426508;0,0555822;85,
24/12/2025;C;C;0,2441137;0,0357794;0,0425984;0,0546482;85,
24/12/2025;C;C;0,2422525;0,0365219;0,0424734;0,0534686;85,
24/12/2025;C;C;0,2399459;0,0371797;0,0421947;0,0521487;85,
24/12/2025;C;C;0,2372574;0,0377695;0,0417754;0,0507657;85,
24/12/2025;C;C;0,2326167;0,0383251;0,0412126;0,0492394;85,
24/12/2025;C;C;0,2292431;0,0390825;0,0405725;0,0474553;85,
24/12/2025;C;C;0,2256009;0,039727;0,0398792;0,0454561;85,
24/12/2025;C;C;0,2218877;0,0402288;0,039099;0,0433442;85,
24/12/2025;C;C;0,2184346;0,0403623;0,0383632;0,0413521;85,
24/12/2025;C;C;0,2153039;0,0404865;0,0376961;0,0396175;85,
24/12/2025;C;C;0,2122758;0,040569;0,0371118;0,0382369;85,
24/12/2025;C;C;0,2094102;0,0407123;0,0366509;0,0372024;85,
24/12/2025;C;C;0,2069266;0,0407829;0,0363832;0,0364821;85,
24/12/2025;C;C;0,2048616;0,0409289;0,0363681;0,03602;85,
24/12/2025;C;C;0,2032104;0,0411289;0,0364424;0,0357663;85,
24/12/2025;C;C;0,2019204;0,0414718;0,0365721;0,0356839;85,
24/12/2025;C;C;0,2009647;0,0418368;0,0367694;0,0357395;85,
24/12/2025;C;C;0,2002839;0,0422074;0,0371064;0,035943;85,
24/12/2025;C;C;0,1997823;0,0425238;0,0375803;0,0361928;85,
24/12/2025;C;C;0,1992976;0,0427059;0,0379919;0,0364514;85,
24/12/2025;C;C;0,1987376;0,0427194;0,0382552;0,0366913;85,
24/12/2025;C;C;0,1981079;0,0422895;0,0383562;0,0368314;85,
24/12/2025;C;C;0,1975854;0,0417813;0,0383974;0,0370372;85,
24/12/2025;C;C;0,1974994;0,0411709;0,0385383;0,0373173;85,
24/12/2025;C;C;0,1979716;0,0410283;0,0387808;0,0377812;85,
24/12/2025;C;C;0,1989759;0,0411933;0,0391729;0,0382787;85,
24/12/2025;C;C;0,2001885;0,0418251;0,039521;0,0386463;85,
24/12/2025;C;C;0,2013638;0,0429422;0,0398407;0,0388889;85,
24/12/2025;C;C;0,2022532;0,0441038;0,0400157;0,0388364;85,
24/12/2025;C;C;0,2025645;0,0452035;0,0400201;0,0385699;85,
24/12/2025;C;C;0,203842;0,0456282;0,03972;0,0380575;85,
24/12/2025;C;C;0,2030766;0,0456566;0,0392804;0,0375325;85,
24/12/2025;C;C;0,202242;0,0453091;0,0388631;0,0370169;85,
24/12/2025;C;C;0,2015621;0,0449105;0,0385858;0,0366116;85,
24/12/2025;C;C;0,2011872;0,0445055;0,0385157;0,0363182;85,
24/12/2025;C;C;0,2010308;0,0440784;0,0385134;0,0361588;85,
24/12/2025;C;C;0,2009051;0,0436005;0,0385277;0,0360957;85,
24/12/2025;C;C;0,2005533;0,043104;0,0382015;0,0359115;85,
24/12/2025;C;C;0,1997663;0,0425201;0,0378255;0,0356233;85,
24/12/2025;C;C;0,1984794;0,0417775;0,037298;0,0351583;85,
24/12/2025;C;C;0,1950388;0,0407377;0,0366856;0,0345599;85,
24/12/2025;C;C;0,1925494;0,039215;0,035676;0,0338005;85,
